month,n_laws,salience_seat,clp,time,elec_cycle_12,gov_pop_l1,europe,account_balance_perc_l1,bundesratmaj,rile_diff,salience_diff,topic
1981-03-01,0,5.11422790298713,0,1,first_months,1.8596153846153847,0.16279069767441862,-1.653697406014938,0,13.218999999999998,0.01448622976380367,12
1981-03-01,0,2.4021123085121383,0,1,first_months,1.8596153846153847,0.03225806451612903,-1.653697406014938,0,13.218999999999998,0.0322528734882315,2420
1981-03-01,1,8.68594061078835,0,1,first_months,1.8596153846153847,0.06944444444444445,-1.653697406014938,0,13.218999999999998,0.0416657152705064,1
1981-03-01,0,2.8039302890557996,0,1,first_months,1.8596153846153847,0.22727272727272727,-1.653697406014938,0,13.218999999999998,0.02809717506015542,15
1981-03-01,0,14.482439425574423,0,1,first_months,1.8596153846153847,0,-1.653697406014938,0,13.218999999999998,0.04993035780106794,19
1981-03-01,0,0.5785210852920749,0,1,first_months,1.8596153846153847,0.6666666666666666,-1.653697406014938,0,13.218999999999998,0.02134715521674979,4
1981-03-01,0,10.47305519488764,0,1,first_months,1.8596153846153847,0.041666666666666664,-1.653697406014938,0,13.218999999999998,0.06556043757699512,13
1981-03-01,0,3.9358078556663596,0,1,first_months,1.8596153846153847,0,-1.653697406014938,0,13.218999999999998,0.01283351871967085,14
1981-03-01,0,6.415259193154027,0,1,first_months,1.8596153846153847,0.07407407407407407,-1.653697406014938,0,13.218999999999998,0.02602911163519448,16
1981-03-01,0,3.6943480239292112,0,1,first_months,1.8596153846153847,0,-1.653697406014938,0,13.218999999999998,0.048924596145921345,8
1981-03-01,0,1.6255102417350293,0,1,first_months,1.8596153846153847,0.08333333333333333,-1.653697406014938,0,13.218999999999998,7.774265766809021e-4,10
1981-03-01,0,9.821604904635882,0,1,first_months,1.8596153846153847,0.15384615384615385,-1.653697406014938,0,13.218999999999998,0.01640315711301825,2
1981-03-01,0,8.041392531667931,0,1,first_months,1.8596153846153847,0.047619047619047616,-1.653697406014938,0,13.218999999999998,0.06638896771885645,5
1981-03-01,0,0.3144131099786959,0,1,first_months,1.8596153846153847,0.22727272727272727,-1.653697406014938,0,13.218999999999998,0.007842766290348711,18
1981-03-01,0,3.274914820604038,0,1,first_months,1.8596153846153847,0,-1.653697406014938,0,13.218999999999998,0.005457208375330674,17
1981-03-01,0,3.3541472131980514,0,1,first_months,1.8596153846153847,0.2,-1.653697406014938,0,13.218999999999998,0.001405891697410351,3
1981-03-01,0,4.909867807149629,0,1,first_months,1.8596153846153847,0.2857142857142857,-1.653697406014938,0,13.218999999999998,0.06990750254702344,721
1981-03-01,0,6.220964938905963,0,1,first_months,1.8596153846153847,0,-1.653697406014938,0,13.218999999999998,0.06284216283335563,6
1981-03-01,0,3.851542542277628,0,1,first_months,1.8596153846153847,0,-1.653697406014938,0,13.218999999999998,0.03360983624025635,25
1981-05-01,0,5.11422790298713,0,2,first_months,1.528526645768025,0.16279069767441862,-1.653697406014938,0,13.218999999999998,0.01448622976380367,12
1981-05-01,0,2.4021123085121383,0,2,first_months,1.528526645768025,0.03225806451612903,-1.653697406014938,0,13.218999999999998,0.0322528734882315,2420
1981-05-01,0,8.68594061078835,1,2,first_months,1.528526645768025,0.06944444444444445,-1.653697406014938,0,13.218999999999998,0.0416657152705064,1
1981-05-01,0,2.8039302890557996,0,2,first_months,1.528526645768025,0.22727272727272727,-1.653697406014938,0,13.218999999999998,0.02809717506015542,15
1981-05-01,0,14.482439425574423,0,2,first_months,1.528526645768025,0,-1.653697406014938,0,13.218999999999998,0.04993035780106794,19
1981-05-01,0,0.5785210852920749,0,2,first_months,1.528526645768025,0.6666666666666666,-1.653697406014938,0,13.218999999999998,0.02134715521674979,4
1981-05-01,0,10.47305519488764,0,2,first_months,1.528526645768025,0.041666666666666664,-1.653697406014938,0,13.218999999999998,0.06556043757699512,13
1981-05-01,0,3.9358078556663596,0,2,first_months,1.528526645768025,0,-1.653697406014938,0,13.218999999999998,0.01283351871967085,14
1981-05-01,0,6.415259193154027,0,2,first_months,1.528526645768025,0.07407407407407407,-1.653697406014938,0,13.218999999999998,0.02602911163519448,16
